1107,55,128,188,148,1
1401,55,5,36,171,1
1655,55,2,186,172,0
1957,55,87,195,96,1
1579,55,115,36,32,0
1139,55,107,32,186,1
1794,55,101,140,25,1
598,44,172,154,139,1
1127,44,45,189,199,1
1118,44,185,131,199,1
665,44,174,153,84,1
0,44,174,174,19,0
369,44,125,25,23,0
282,44,20,49,104,1
1946,44,51,131,96,0
242,44,141,93,59,0
1042,44,92,143,108,0
573,44,74,25,164,0
794,44,191,156,134,0
349,44,130,99,67,1
1326,44,73,19,65,0
0,44,168,168,72,0
1479,44,116,101,74,1
125,44,185,199,131,0
2025,44,68,119,146,0
1786,44,125,23,25,1
47,44,50,140,159,0
598,52,172,154,139,1
1127,52,45,189,199,1
1118,52,185,131,199,1
665,52,174,153,84,0
0,52,174,174,19,0
369,52,125,25,23,0
282,52,20,49,104,1
1946,52,51,131,96,0
242,52,141,93,59,0
1042,52,92,143,108,1
573,52,74,25,164,1
794,52,191,156,134,1
349,52,130,99,67,1
1326,52,73,19,65,1
0,52,168,168,72,0
1479,52,116,101,74,1
125,52,185,199,131,0
2025,52,68,119,146,0
1786,52,125,23,25,1
47,52,50,140,159,0
598,1,172,154,139,1
1127,1,45,189,199,1
1118,1,185,131,199,1
665,1,174,153,84,1
0,1,174,174,19,0
369,1,125,25,23,0
282,1,20,49,104,1
1946,1,51,131,96,0
242,1,141,93,59,1
1042,1,92,143,108,0
573,1,74,25,164,0
794,1,191,156,134,0
349,1,130,99,67,0
1326,1,73,19,65,1
0,1,168,168,72,0
1479,1,116,101,74,1
125,1,185,199,131,0
2025,1,68,119,146,1
1786,1,125,23,25,1
47,1,50,140,159,0
598,48,172,154,139,1
1127,48,45,189,199,0
1118,48,185,131,199,1
665,48,174,153,84,0
0,48,174,174,19,0
369,48,125,25,23,0
282,48,20,49,104,1
1946,48,51,131,96,0
242,48,141,93,59,0
1042,48,92,143,108,1
573,48,74,25,164,0
794,48,191,156,134,1
349,48,130,99,67,1
1326,48,73,19,65,0
0,48,168,168,72,0
1479,48,116,101,74,0
125,48,185,199,131,0
2025,48,68,119,146,1
1786,48,125,23,25,1
47,48,50,140,159,0
598,25,172,154,139,0
1127,25,45,189,199,0
1118,25,185,131,199,1
665,25,174,153,84,0
0,25,174,174,19,0
369,25,125,25,23,0
282,25,20,49,104,1
1946,25,51,131,96,0
242,25,141,93,59,1
1042,25,92,143,108,1
573,25,74,25,164,0
794,25,191,156,134,1
349,25,130,99,67,1
1326,25,73,19,65,1
0,25,168,168,72,1
1479,25,116,101,74,1
125,25,185,199,131,0
2025,25,68,119,146,1
1786,25,125,23,25,1
47,25,50,140,159,0
598,20,172,154,139,0
1127,20,45,189,199,0
1118,20,185,131,199,1
665,20,174,153,84,0
0,20,174,174,19,0
369,20,125,25,23,0
282,20,20,49,104,1
1946,20,51,131,96,0
242,20,141,93,59,1
1042,20,92,143,108,0
573,20,74,25,164,0
794,20,191,156,134,1
349,20,130,99,67,1
1326,20,73,19,65,0
0,20,168,168,72,0
1479,20,116,101,74,1
125,20,185,199,131,0
2025,20,68,119,146,0
1786,20,125,23,25,1
47,20,50,140,159,0
598,8,172,154,139,1
1127,8,45,189,199,0
1118,8,185,131,199,1
665,8,174,153,84,0
0,8,174,174,19,0
369,8,125,25,23,0
282,8,20,49,104,1
1946,8,51,131,96,0
242,8,141,93,59,1
1042,8,92,143,108,0
573,8,74,25,164,1
794,8,191,156,134,0
349,8,130,99,67,1
1326,8,73,19,65,1
0,8,168,168,72,0
1479,8,116,101,74,1
125,8,185,199,131,0
2025,8,68,119,146,0
1786,8,125,23,25,1
47,8,50,140,159,0
598,45,172,154,139,1
1127,45,45,189,199,1
1118,45,185,131,199,1
665,45,174,153,84,0
0,45,174,174,19,0
369,45,125,25,23,0
282,45,20,49,104,1
1946,45,51,131,96,0
242,45,141,93,59,1
1042,45,92,143,108,1
573,45,74,25,164,1
794,45,191,156,134,1
349,45,130,99,67,1
1326,45,73,19,65,1
0,45,168,168,72,0
1479,45,116,101,74,1
125,45,185,199,131,0
2025,45,68,119,146,1
1786,45,125,23,25,1
47,45,50,140,159,0
598,23,172,154,139,1
1127,23,45,189,199,1
1118,23,185,131,199,1
665,23,174,153,84,0
0,23,174,174,19,0
369,23,125,25,23,1
282,23,20,49,104,1
1946,23,51,131,96,0
242,23,141,93,59,1
1042,23,92,143,108,1
573,23,74,25,164,0
794,23,191,156,134,0
349,23,130,99,67,1
1326,23,73,19,65,1
0,23,168,168,72,0
1479,23,116,101,74,1
125,23,185,199,131,0
2025,23,68,119,146,0
1786,23,125,23,25,1
47,23,50,140,159,0
598,12,172,154,139,0
1127,12,45,189,199,1
1118,12,185,131,199,1
665,12,174,153,84,1
0,12,174,174,19,0
369,12,125,25,23,0
282,12,20,49,104,1
1946,12,51,131,96,0
242,12,141,93,59,0
1042,12,92,143,108,0
573,12,74,25,164,0
794,12,191,156,134,0
349,12,130,99,67,0
1326,12,73,19,65,0
0,12,168,168,72,0
1479,12,116,101,74,1
125,12,185,199,131,0
2025,12,68,119,146,0
1786,12,125,23,25,1
47,12,50,140,159,0
598,10,172,154,139,1
1127,10,45,189,199,0
1118,10,185,131,199,1
665,10,174,153,84,0
0,10,174,174,19,0
369,10,125,25,23,0
282,10,20,49,104,1
1946,10,51,131,96,1
242,10,141,93,59,1
1042,10,92,143,108,1
573,10,74,25,164,0
794,10,191,156,134,0
349,10,130,99,67,1
1326,10,73,19,65,0
0,10,168,168,72,0
1479,10,116,101,74,1
125,10,185,199,131,0
2025,10,68,119,146,0
1786,10,125,23,25,1
47,10,50,140,159,0
598,2,172,154,139,1
1127,2,45,189,199,0
1118,2,185,131,199,1
665,2,174,153,84,0
0,2,174,174,19,0
369,2,125,25,23,0
282,2,20,49,104,1
1946,2,51,131,96,0
242,2,141,93,59,1
1042,2,92,143,108,0
573,2,74,25,164,0
794,2,191,156,134,1
349,2,130,99,67,1
1326,2,73,19,65,1
0,2,168,168,72,0
1479,2,116,101,74,1
125,2,185,199,131,0
2025,2,68,119,146,0
1786,2,125,23,25,1
47,2,50,140,159,0
598,11,172,154,139,0
1127,11,45,189,199,1
1118,11,185,131,199,1
665,11,174,153,84,0
0,11,174,174,19,0
369,11,125,25,23,0
282,11,20,49,104,0
1946,11,51,131,96,0
242,11,141,93,59,1
1042,11,92,143,108,0
573,11,74,25,164,1
794,11,191,156,134,0
349,11,130,99,67,1
1326,11,73,19,65,1
0,11,168,168,72,0
1479,11,116,101,74,1
125,11,185,199,131,0
2025,11,68,119,146,0
1786,11,125,23,25,0
47,11,50,140,159,0
625,44,19,3,82,0
2026,44,63,169,146,0
742,44,177,136,62,1
0,44,169,184,169,1
1508,44,123,18,153,0
1692,44,131,18,52,0
710,44,3,92,58,1
823,44,155,136,73,1
385,44,31,114,80,1
0,44,148,9,148,1
1548,44,121,197,175,0
966,44,136,117,57,0
1187,44,177,62,136,0
1050,44,121,82,141,1
1287,44,88,103,44,0
1099,44,65,43,148,1
1067,44,27,115,174,0
1149,44,99,66,138,0
1188,44,155,73,136,1
2051,44,191,145,116,1
625,1,19,3,82,0
2026,1,63,169,146,1
742,1,177,136,62,1
0,1,169,184,169,1
1508,1,123,18,153,1
1692,1,131,18,52,1
710,1,3,92,58,1
823,1,155,136,73,1
385,1,31,114,80,1
0,1,148,9,148,1
1548,1,121,197,175,0
966,1,136,117,57,0
1187,1,177,62,136,0
1050,1,121,82,141,0
1287,1,88,103,44,1
1099,1,65,43,148,0
1067,1,27,115,174,0
1149,1,99,66,138,0
1188,1,155,73,136,0
2051,1,191,145,116,1
625,45,19,3,82,0
2026,45,63,169,146,0
742,45,177,136,62,1
0,45,169,184,169,1
1508,45,123,18,153,1
1692,45,131,18,52,0
710,45,3,92,58,1
823,45,155,136,73,1
385,45,31,114,80,1
0,45,148,9,148,1
1548,45,121,197,175,1
966,45,136,117,57,1
1187,45,177,62,136,0
1050,45,121,82,141,0
1287,45,88,103,44,0
1099,45,65,43,148,1
1067,45,27,115,174,0
1149,45,99,66,138,0
1188,45,155,73,136,0
2051,45,191,145,116,1
625,8,19,3,82,0
2026,8,63,169,146,1
742,8,177,136,62,1
0,8,169,184,169,1
1508,8,123,18,153,1
1692,8,131,18,52,1
710,8,3,92,58,1
823,8,155,136,73,1
385,8,31,114,80,1
0,8,148,9,148,1
1548,8,121,197,175,0
966,8,136,117,57,0
1187,8,177,62,136,0
1050,8,121,82,141,0
1287,8,88,103,44,1
1099,8,65,43,148,1
1067,8,27,115,174,0
1149,8,99,66,138,0
1188,8,155,73,136,0
2051,8,191,145,116,0
625,53,19,3,82,0
2026,53,63,169,146,0
742,53,177,136,62,1
0,53,169,184,169,1
1508,53,123,18,153,0
1692,53,131,18,52,0
710,53,3,92,58,1
823,53,155,136,73,1
385,53,31,114,80,1
0,53,148,9,148,1
1548,53,121,197,175,0
966,53,136,117,57,0
1187,53,177,62,136,0
1050,53,121,82,141,0
1287,53,88,103,44,0
1099,53,65,43,148,0
1067,53,27,115,174,0
1149,53,99,66,138,0
1188,53,155,73,136,0
2051,53,191,145,116,0
625,46,19,3,82,0
2026,46,63,169,146,0
742,46,177,136,62,1
0,46,169,184,169,1
1508,46,123,18,153,0
1692,46,131,18,52,0
710,46,3,92,58,1
823,46,155,136,73,1
385,46,31,114,80,1
0,46,148,9,148,1
1548,46,121,197,175,0
966,46,136,117,57,0
1187,46,177,62,136,0
1050,46,121,82,141,0
1287,46,88,103,44,0
1099,46,65,43,148,1
1067,46,27,115,174,0
1149,46,99,66,138,0
1188,46,155,73,136,0
2051,46,191,145,116,1
625,23,19,3,82,0
2026,23,63,169,146,0
742,23,177,136,62,1
0,23,169,184,169,1
1508,23,123,18,153,1
1692,23,131,18,52,0
710,23,3,92,58,1
823,23,155,136,73,1
385,23,31,114,80,1
0,23,148,9,148,1
1548,23,121,197,175,1
966,23,136,117,57,0
1187,23,177,62,136,0
1050,23,121,82,141,0
1287,23,88,103,44,1
1099,23,65,43,148,0
1067,23,27,115,174,0
1149,23,99,66,138,0
1188,23,155,73,136,0
2051,23,191,145,116,1
625,25,19,3,82,1
2026,25,63,169,146,1
742,25,177,136,62,1
0,25,169,184,169,1
1508,25,123,18,153,1
1692,25,131,18,52,0
710,25,3,92,58,1
823,25,155,136,73,1
385,25,31,114,80,1
0,25,148,9,148,1
1548,25,121,197,175,0
966,25,136,117,57,0
1187,25,177,62,136,0
1050,25,121,82,141,1
1287,25,88,103,44,0
1099,25,65,43,148,1
1067,25,27,115,174,0
1149,25,99,66,138,0
1188,25,155,73,136,0
2051,25,191,145,116,1
625,10,19,3,82,0
2026,10,63,169,146,1
742,10,177,136,62,1
0,10,169,184,169,1
1508,10,123,18,153,1
1692,10,131,18,52,0
710,10,3,92,58,1
823,10,155,136,73,1
385,10,31,114,80,1
0,10,148,9,148,1
1548,10,121,197,175,0
966,10,136,117,57,0
1187,10,177,62,136,0
1050,10,121,82,141,0
1287,10,88,103,44,1
1099,10,65,43,148,1
1067,10,27,115,174,0
1149,10,99,66,138,0
1188,10,155,73,136,0
2051,10,191,145,116,1
625,65,19,3,82,0
2026,65,63,169,146,0
742,65,177,136,62,1
0,65,169,184,169,1
1508,65,123,18,153,0
1692,65,131,18,52,1
710,65,3,92,58,1
823,65,155,136,73,1
385,65,31,114,80,1
0,65,148,9,148,1
1548,65,121,197,175,0
966,65,136,117,57,0
1187,65,177,62,136,0
1050,65,121,82,141,0
1287,65,88,103,44,0
1099,65,65,43,148,1
1067,65,27,115,174,0
1149,65,99,66,138,0
1188,65,155,73,136,0
2051,65,191,145,116,0
625,61,19,3,82,0
2026,61,63,169,146,1
742,61,177,136,62,1
0,61,169,184,169,1
1508,61,123,18,153,0
1692,61,131,18,52,1
710,61,3,92,58,1
823,61,155,136,73,1
385,61,31,114,80,1
0,61,148,9,148,1
1548,61,121,197,175,0
966,61,136,117,57,0
1187,61,177,62,136,0
1050,61,121,82,141,0
1287,61,88,103,44,1
1099,61,65,43,148,0
1067,61,27,115,174,0
1149,61,99,66,138,0
1188,61,155,73,136,0
2051,61,191,145,116,1
625,12,19,3,82,0
2026,12,63,169,146,1
742,12,177,136,62,1
0,12,169,184,169,1
1508,12,123,18,153,1
1692,12,131,18,52,1
710,12,3,92,58,1
823,12,155,136,73,1
385,12,31,114,80,1
0,12,148,9,148,1
1548,12,121,197,175,0
966,12,136,117,57,0
1187,12,177,62,136,0
1050,12,121,82,141,0
1287,12,88,103,44,1
1099,12,65,43,148,1
1067,12,27,115,174,0
1149,12,99,66,138,0
1188,12,155,73,136,0
2051,12,191,145,116,1
625,11,19,3,82,0
2026,11,63,169,146,0
742,11,177,136,62,1
0,11,169,184,169,1
1508,11,123,18,153,1
1692,11,131,18,52,0
710,11,3,92,58,1
823,11,155,136,73,1
385,11,31,114,80,0
0,11,148,9,148,1
1548,11,121,197,175,1
966,11,136,117,57,1
1187,11,177,62,136,0
1050,11,121,82,141,0
1287,11,88,103,44,1
1099,11,65,43,148,0
1067,11,27,115,174,0
1149,11,99,66,138,1
1188,11,155,73,136,0
2051,11,191,145,116,1
2261,44,98,105,187,1
1374,44,101,96,77,1
1266,44,165,158,122,1
0,44,181,138,181,1
482,44,181,162,178,1
1035,44,78,54,108,0
583,44,109,144,117,0
1309,44,135,188,144,1
1773,44,55,14,169,1
2251,44,18,172,181,0
1306,44,182,38,144,1
856,44,50,181,112,1
772,44,98,187,105,0
0,44,157,73,157,1
1279,44,61,142,126,0
2062,44,19,81,15,1
2288,44,11,107,1,1
1761,44,32,85,48,0
1661,44,18,181,172,1
790,44,183,101,134,1
2261,1,98,105,187,1
1374,1,101,96,77,1
1266,1,165,158,122,1
0,1,181,138,181,1
482,1,181,162,178,1
1035,1,78,54,108,0
583,1,109,144,117,0
1309,1,135,188,144,1
1773,1,55,14,169,1
2251,1,18,172,181,1
1306,1,182,38,144,0
856,1,50,181,112,1
772,1,98,187,105,0
0,1,157,73,157,1
1279,1,61,142,126,0
2062,1,19,81,15,1
2288,1,11,107,1,1
1761,1,32,85,48,0
1661,1,18,181,172,0
790,1,183,101,134,1
2261,52,98,105,187,1
1374,52,101,96,77,1
1266,52,165,158,122,0
0,52,181,138,181,1
482,52,181,162,178,1
1035,52,78,54,108,0
583,52,109,144,117,1
1309,52,135,188,144,1
1773,52,55,14,169,1
2251,52,18,172,181,0
1306,52,182,38,144,1
856,52,50,181,112,0
772,52,98,187,105,0
0,52,157,73,157,1
1279,52,61,142,126,1
2062,52,19,81,15,1
2288,52,11,107,1,1
1761,52,32,85,48,0
1661,52,18,181,172,0
790,52,183,101,134,1
2261,53,98,105,187,1
1374,53,101,96,77,1
1266,53,165,158,122,1
0,53,181,138,181,1
482,53,181,162,178,1
1035,53,78,54,108,0
583,53,109,144,117,0
1309,53,135,188,144,1
1773,53,55,14,169,1
2251,53,18,172,181,1
1306,53,182,38,144,1
856,53,50,181,112,1
772,53,98,187,105,0
0,53,157,73,157,1
1279,53,61,142,126,0
2062,53,19,81,15,1
2288,53,11,107,1,1
1761,53,32,85,48,0
1661,53,18,181,172,0
790,53,183,101,134,1
2261,45,98,105,187,1
1374,45,101,96,77,1
1266,45,165,158,122,1
0,45,181,138,181,1
482,45,181,162,178,1
1035,45,78,54,108,0
583,45,109,144,117,0
1309,45,135,188,144,1
1773,45,55,14,169,1
2251,45,18,172,181,1
1306,45,182,38,144,1
856,45,50,181,112,0
772,45,98,187,105,0
0,45,157,73,157,1
1279,45,61,142,126,0
2062,45,19,81,15,1
2288,45,11,107,1,1
1761,45,32,85,48,0
1661,45,18,181,172,0
790,45,183,101,134,1
2261,20,98,105,187,1
1374,20,101,96,77,1
1266,20,165,158,122,1
0,20,181,138,181,1
482,20,181,162,178,1
1035,20,78,54,108,0
583,20,109,144,117,0
1309,20,135,188,144,1
1773,20,55,14,169,1
2251,20,18,172,181,1
1306,20,182,38,144,1
856,20,50,181,112,1
772,20,98,187,105,0
0,20,157,73,157,0
1279,20,61,142,126,0
2062,20,19,81,15,1
2288,20,11,107,1,0
1761,20,32,85,48,1
1661,20,18,181,172,0
790,20,183,101,134,1
2261,48,98,105,187,1
1374,48,101,96,77,1
1266,48,165,158,122,1
0,48,181,138,181,1
482,48,181,162,178,0
1035,48,78,54,108,0
583,48,109,144,117,0
1309,48,135,188,144,1
1773,48,55,14,169,1
2251,48,18,172,181,0
1306,48,182,38,144,1
856,48,50,181,112,0
772,48,98,187,105,0
0,48,157,73,157,1
1279,48,61,142,126,0
2062,48,19,81,15,1
2288,48,11,107,1,1
1761,48,32,85,48,0
1661,48,18,181,172,1
790,48,183,101,134,1
2261,8,98,105,187,1
1374,8,101,96,77,1
1266,8,165,158,122,1
0,8,181,138,181,1
482,8,181,162,178,1
1035,8,78,54,108,0
583,8,109,144,117,1
1309,8,135,188,144,1
1773,8,55,14,169,0
2251,8,18,172,181,1
1306,8,182,38,144,1
856,8,50,181,112,0
772,8,98,187,105,0
0,8,157,73,157,1
1279,8,61,142,126,0
2062,8,19,81,15,1
2288,8,11,107,1,1
1761,8,32,85,48,0
1661,8,18,181,172,0
790,8,183,101,134,1
2261,23,98,105,187,1
1374,23,101,96,77,1
1266,23,165,158,122,1
0,23,181,138,181,1
482,23,181,162,178,1
1035,23,78,54,108,0
583,23,109,144,117,0
1309,23,135,188,144,1
1773,23,55,14,169,1
2251,23,18,172,181,0
1306,23,182,38,144,1
856,23,50,181,112,0
772,23,98,187,105,0
0,23,157,73,157,1
1279,23,61,142,126,1
2062,23,19,81,15,1
2288,23,11,107,1,1
1761,23,32,85,48,0
1661,23,18,181,172,1
790,23,183,101,134,1
2261,25,98,105,187,1
1374,25,101,96,77,1
1266,25,165,158,122,1
0,25,181,138,181,1
482,25,181,162,178,1
1035,25,78,54,108,0
583,25,109,144,117,1
1309,25,135,188,144,1
1773,25,55,14,169,1
2251,25,18,172,181,1
1306,25,182,38,144,1
856,25,50,181,112,0
772,25,98,187,105,0
0,25,157,73,157,1
1279,25,61,142,126,0
2062,25,19,81,15,1
2288,25,11,107,1,1
1761,25,32,85,48,0
1661,25,18,181,172,1
790,25,183,101,134,1
2261,10,98,105,187,1
1374,10,101,96,77,1
1266,10,165,158,122,1
0,10,181,138,181,1
482,10,181,162,178,1
1035,10,78,54,108,0
583,10,109,144,117,1
1309,10,135,188,144,1
1773,10,55,14,169,1
2251,10,18,172,181,1
1306,10,182,38,144,0
856,10,50,181,112,1
772,10,98,187,105,0
0,10,157,73,157,1
1279,10,61,142,126,1
2062,10,19,81,15,1
2288,10,11,107,1,1
1761,10,32,85,48,1
1661,10,18,181,172,0
790,10,183,101,134,1
2261,2,98,105,187,1
1374,2,101,96,77,1
1266,2,165,158,122,1
0,2,181,138,181,1
482,2,181,162,178,1
1035,2,78,54,108,0
583,2,109,144,117,0
1309,2,135,188,144,1
1773,2,55,14,169,1
2251,2,18,172,181,1
1306,2,182,38,144,1
856,2,50,181,112,1
772,2,98,187,105,0
0,2,157,73,157,1
1279,2,61,142,126,0
2062,2,19,81,15,1
2288,2,11,107,1,1
1761,2,32,85,48,0
1661,2,18,181,172,0
790,2,183,101,134,1
2261,12,98,105,187,0
1374,12,101,96,77,1
1266,12,165,158,122,0
0,12,181,138,181,1
482,12,181,162,178,1
1035,12,78,54,108,0
583,12,109,144,117,0
1309,12,135,188,144,1
1773,12,55,14,169,0
2251,12,18,172,181,0
1306,12,182,38,144,0
856,12,50,181,112,1
772,12,98,187,105,0
0,12,157,73,157,1
1279,12,61,142,126,0
2062,12,19,81,15,1
2288,12,11,107,1,0
1761,12,32,85,48,1
1661,12,18,181,172,1
790,12,183,101,134,1
2261,11,98,105,187,1
1374,11,101,96,77,0
1266,11,165,158,122,1
0,11,181,138,181,1
482,11,181,162,178,0
1035,11,78,54,108,0
583,11,109,144,117,0
1309,11,135,188,144,1
1773,11,55,14,169,1
2251,11,18,172,181,0
1306,11,182,38,144,1
856,11,50,181,112,0
772,11,98,187,105,0
0,11,157,73,157,1
1279,11,61,142,126,0
2062,11,19,81,15,1
2288,11,11,107,1,0
1761,11,32,85,48,0
1661,11,18,181,172,0
790,11,183,101,134,1
2261,16,98,105,187,1
1374,16,101,96,77,1
1266,16,165,158,122,1
0,16,181,138,181,1
482,16,181,162,178,1
1035,16,78,54,108,0
583,16,109,144,117,0
1309,16,135,188,144,1
1773,16,55,14,169,1
2251,16,18,172,181,1
1306,16,182,38,144,1
856,16,50,181,112,1
772,16,98,187,105,0
0,16,157,73,157,1
1279,16,61,142,126,0
2062,16,19,81,15,1
2288,16,11,107,1,1
1761,16,32,85,48,0
1661,16,18,181,172,0
790,16,183,101,134,1
0,44,145,121,145,1
377,44,6,149,80,0
1040,44,65,103,108,0
1334,44,153,84,100,0
1232,44,192,25,179,1
427,44,31,57,161,1
173,44,6,64,123,1
908,44,6,80,149,1
1838,44,87,103,107,1
260,44,29,197,145,0
839,44,133,90,135,1
1302,44,101,76,144,0
749,44,5,104,27,0
949,44,92,172,36,0
2096,44,76,138,133,1
1888,44,14,191,50,0
0,44,80,80,165,0
460,44,44,148,0,1
965,44,31,161,57,0
497,44,20,97,4,1
0,1,145,121,145,1
377,1,6,149,80,0
1040,1,65,103,108,0
1334,1,153,84,100,1
1232,1,192,25,179,1
427,1,31,57,161,1
173,1,6,64,123,0
908,1,6,80,149,0
1838,1,87,103,107,0
260,1,29,197,145,0
839,1,133,90,135,1
1302,1,101,76,144,0
749,1,5,104,27,0
949,1,92,172,36,0
2096,1,76,138,133,1
1888,1,14,191,50,0
0,1,80,80,165,0
460,1,44,148,0,1
965,1,31,161,57,0
497,1,20,97,4,0
0,8,145,121,145,1
377,8,6,149,80,0
1040,8,65,103,108,0
1334,8,153,84,100,1
1232,8,192,25,179,1
427,8,31,57,161,1
173,8,6,64,123,0
908,8,6,80,149,1
1838,8,87,103,107,0
260,8,29,197,145,0
839,8,133,90,135,0
1302,8,101,76,144,1
749,8,5,104,27,0
949,8,92,172,36,0
2096,8,76,138,133,1
1888,8,14,191,50,0
0,8,80,80,165,0
460,8,44,148,0,1
965,8,31,161,57,0
497,8,20,97,4,1
0,53,145,121,145,1
377,53,6,149,80,0
1040,53,65,103,108,0
1334,53,153,84,100,0
1232,53,192,25,179,1
427,53,31,57,161,1
173,53,6,64,123,0
908,53,6,80,149,0
1838,53,87,103,107,1
260,53,29,197,145,0
839,53,133,90,135,0
1302,53,101,76,144,0
749,53,5,104,27,0
949,53,92,172,36,0
2096,53,76,138,133,1
1888,53,14,191,50,0
0,53,80,80,165,0
460,53,44,148,0,1
965,53,31,161,57,0
497,53,20,97,4,1
0,52,145,121,145,1
377,52,6,149,80,0
1040,52,65,103,108,0
1334,52,153,84,100,1
1232,52,192,25,179,1
427,52,31,57,161,1
173,52,6,64,123,0
908,52,6,80,149,1
1838,52,87,103,107,1
260,52,29,197,145,0
839,52,133,90,135,0
1302,52,101,76,144,0
749,52,5,104,27,0
949,52,92,172,36,0
2096,52,76,138,133,0
1888,52,14,191,50,0
0,52,80,80,165,0
460,52,44,148,0,1
965,52,31,161,57,0
497,52,20,97,4,1
0,45,145,121,145,1
377,45,6,149,80,0
1040,45,65,103,108,0
1334,45,153,84,100,1
1232,45,192,25,179,1
427,45,31,57,161,1
173,45,6,64,123,0
908,45,6,80,149,1
1838,45,87,103,107,0
260,45,29,197,145,0
839,45,133,90,135,1
1302,45,101,76,144,0
749,45,5,104,27,0
949,45,92,172,36,0
2096,45,76,138,133,1
1888,45,14,191,50,1
0,45,80,80,165,0
460,45,44,148,0,1
965,45,31,161,57,0
497,45,20,97,4,1
0,25,145,121,145,1
377,25,6,149,80,0
1040,25,65,103,108,0
1334,25,153,84,100,1
1232,25,192,25,179,1
427,25,31,57,161,1
173,25,6,64,123,0
908,25,6,80,149,1
1838,25,87,103,107,0
260,25,29,197,145,0
839,25,133,90,135,0
1302,25,101,76,144,0
749,25,5,104,27,0
949,25,92,172,36,0
2096,25,76,138,133,1
1888,25,14,191,50,1
0,25,80,80,165,0
460,25,44,148,0,1
965,25,31,161,57,0
497,25,20,97,4,1
0,20,145,121,145,1
377,20,6,149,80,0
1040,20,65,103,108,0
1334,20,153,84,100,0
1232,20,192,25,179,1
427,20,31,57,161,1
173,20,6,64,123,0
908,20,6,80,149,1
1838,20,87,103,107,0
260,20,29,197,145,0
839,20,133,90,135,0
1302,20,101,76,144,1
749,20,5,104,27,0
949,20,92,172,36,0
2096,20,76,138,133,0
1888,20,14,191,50,0
0,20,80,80,165,0
460,20,44,148,0,1
965,20,31,161,57,0
497,20,20,97,4,1
0,48,145,121,145,1
377,48,6,149,80,0
1040,48,65,103,108,0
1334,48,153,84,100,1
1232,48,192,25,179,1
427,48,31,57,161,1
173,48,6,64,123,0
908,48,6,80,149,1
1838,48,87,103,107,0
260,48,29,197,145,0
839,48,133,90,135,0
1302,48,101,76,144,1
749,48,5,104,27,0
949,48,92,172,36,0
2096,48,76,138,133,0
1888,48,14,191,50,1
0,48,80,80,165,0
460,48,44,148,0,1
965,48,31,161,57,0
497,48,20,97,4,0
0,23,145,121,145,1
377,23,6,149,80,0
1040,23,65,103,108,0
1334,23,153,84,100,1
1232,23,192,25,179,1
427,23,31,57,161,1
173,23,6,64,123,0
908,23,6,80,149,1
1838,23,87,103,107,0
260,23,29,197,145,0
839,23,133,90,135,1
1302,23,101,76,144,1
749,23,5,104,27,0
949,23,92,172,36,0
2096,23,76,138,133,1
1888,23,14,191,50,0
0,23,80,80,165,0
460,23,44,148,0,1
965,23,31,161,57,0
497,23,20,97,4,1
0,10,145,121,145,1
377,10,6,149,80,0
1040,10,65,103,108,0
1334,10,153,84,100,1
1232,10,192,25,179,1
427,10,31,57,161,1
173,10,6,64,123,1
908,10,6,80,149,1
1838,10,87,103,107,0
260,10,29,197,145,0
839,10,133,90,135,0
1302,10,101,76,144,0
749,10,5,104,27,0
949,10,92,172,36,0
2096,10,76,138,133,1
1888,10,14,191,50,0
0,10,80,80,165,0
460,10,44,148,0,1
965,10,31,161,57,0
497,10,20,97,4,1
0,11,145,121,145,1
377,11,6,149,80,1
1040,11,65,103,108,0
1334,11,153,84,100,1
1232,11,192,25,179,1
427,11,31,57,161,1
173,11,6,64,123,0
908,11,6,80,149,0
1838,11,87,103,107,1
260,11,29,197,145,0
839,11,133,90,135,1
1302,11,101,76,144,1
749,11,5,104,27,0
949,11,92,172,36,0
2096,11,76,138,133,1
1888,11,14,191,50,0
0,11,80,80,165,0
460,11,44,148,0,1
965,11,31,161,57,0
497,11,20,97,4,1
0,2,145,121,145,1
377,2,6,149,80,1
1040,2,65,103,108,0
1334,2,153,84,100,1
1232,2,192,25,179,1
427,2,31,57,161,1
173,2,6,64,123,1
908,2,6,80,149,1
1838,2,87,103,107,1
260,2,29,197,145,1
839,2,133,90,135,1
1302,2,101,76,144,1
749,2,5,104,27,0
949,2,92,172,36,1
2096,2,76,138,133,1
1888,2,14,191,50,0
0,2,80,80,165,0
460,2,44,148,0,1
965,2,31,161,57,0
497,2,20,97,4,1
0,12,145,121,145,1
377,12,6,149,80,0
1040,12,65,103,108,0
1334,12,153,84,100,1
1232,12,192,25,179,1
427,12,31,57,161,1
173,12,6,64,123,0
908,12,6,80,149,1
1838,12,87,103,107,1
260,12,29,197,145,0
839,12,133,90,135,1
1302,12,101,76,144,0
749,12,5,104,27,0
949,12,92,172,36,1
2096,12,76,138,133,1
1888,12,14,191,50,0
0,12,80,80,165,0
460,12,44,148,0,1
965,12,31,161,57,0
497,12,20,97,4,1
1729,44,96,190,119,0
2006,44,13,82,168,1
0,44,106,51,106,1
604,44,92,10,49,1
557,44,66,105,41,1
1438,44,136,113,189,1
1580,44,16,5,32,0
442,44,90,2,167,1
421,44,102,180,120,1
1413,44,128,122,70,1
1602,44,83,3,102,1
194,44,96,119,190,1
